68,66.985,155.068,525.059,291.697,114.05,420.433,207.473,600.928
69,282.404,110.357,309.487,27.2507,185.942,310.946,77.3376,283.081
70,10.8244,840.112,165.962,264.682,109.146,1054.69,173.466,218.519
71,107.28,2052.95,740.438,1033.61,173.423,2386.16,34.5871,201.334
72,1115.92,17178.6,99.6545,1058.29,9705.42,64020.7,88.37,468.388
73,130.569,58.8332,821.516,298.328,152.882,99.1104,101.436,36.2323
74,86.103,312.863,178.184,115.796,144.187,80.226,196.198,152.294
75,81069.1,1225.57,10442.5,3.67981e+06,34053.2,210997,57396.9,1.62057e+06
76,76.1515,46.7043,377.331,315.595,156.474,109.029,162.395,10.2882
77,105.151,123.789,664.718,34.3352,60.2325,117.179,281.648,65.4285
78,2.7907e+06,159978,3.80383e+06,1.0501e+07,4.76838e+06,783792,1.86776e+06,603624
79,766.431,326.932,453.607,9.11858,269.159,80.69,0.251393,212.988
80,57.7689,373.874,482.148,42.3956,313.219,497.666,478.156,132.72
81,81568.8,42520.8,16300,2.44002e+06,43187.6,43098.1,105967,2.34037e+06
82,298.651,146.204,200.333,38.582,744.45,141.169,149.432,773.768
83,278.418,109.238,1597.79,343.702,121.292,122.884,1004.32,314.377
84,102.507,100.018,166.974,18.5889,188.219,85.2711,94.8337,194.586
85,77.8313,319.049,125.066,180.089,393.053,96.7824,1298.21,529.967
86,208.212,890.716,1322.73,14.2289,205.656,8673.6,19.6381,172.88
87,225.842,1178.78,205.726,3.71254,293.388,462.814,20.2353,308.455
88,825.31,621.428,305.355,455.796,1986.02,437.139,101.14,219.577
89,147.563,152.18,75.1204,104.355,304.067,409.653,82.7305,139.002
90,420.45,122.775,206.086,1092.45,360.026,206.203,204.868,3268.26
91,96.7191,111.69,180.911,30.2,181.381,100.403,99.665,167.028
92,101.647,40158.6,552.198,211.326,131.609,51395.5,411.178,820.847
93,3512.73,541.326,72.419,705.724,184.89,340.085,701.468,58.3381
94,463.178,575.972,824.337,798.852,41.6042,96.0303,475.312,427.022
95,302.905,170.211,151.603,32.3179,368.702,130.737,35.0672,399.376
96,550.943,541.745,397.979,897.673,973.569,65.7946,499.683,44.662
97,74.0602,1369.81,226.942,447.95,138.876,271.288,114.02,3410.91
98,531.108,78.5212,750.805,37.0285,272.169,158.825,151.442,345.85
99,406.246,545.663,264.945,208.334,305.197,4067.96,733.535,43.6369
100,244.219,1198.93,119.67,40.8757,206.735,8625.21,1378.31,248.968
101,2338.72,290.334,221.278,444.026,2543.06,121.832,252.571,199.404
102,352.834,202.813,533.912,31.5715,2012.38,122.208,287.09,11.765
103,2837.8,133.11,653.872,887.416,1965.18,843.577,413.289,189.569
104,1367.41,176.299,120.381,31.9937,3212.85,152.729,81.7167,225.756
105,5.74143,168.547,277.789,13.1938,310.874,20.3317,184.958,109.66
106,584.301,90.7492,120.766,36.216,133.983,174.506,183.415,80.1554
107,264.512,1013.14,365.228,22.6919,693.215,323.353,333.737,19.4319
108,276.52,214.17,655.905,487.898,964.975,297.263,66.4112,1008.63
109,64.7846,69.3353,340.661,70.9222,120.701,23.8193,4259.12,1078.95
110,4364.02,52.5699,704.508,516.161,1579.12,313.644,673.936,421.697
111,9.77847,65.5442,197.613,466.172,234.008,135.677,7.90517,299.754
112,235.242,212.924,606.12,413.061,58.4342,306.799,31.5518,39.1911
113,282.411,29.4212,672.999,148.487,395.653,146.583,500.319,502.225
114,353.877,97.9206,46.0849,42.6713,99.299,301.105,542.666,796.278
115,148.193,4848.94,515.512,118.374,2147.64,4825.61,4.92594,198.906
116,274.698,634.661,899.803,58.8721,113.632,47.1229,268.733,688.357
117,13.1214,8.19333,451.978,68.1523,139.39,145.662,249.688,452.696
118,45.5612,385.663,456.956,79.7168,47.7859,241.145,608.114,228.916
119,354.786,639.086,150.401,166.567,580.58,1853.26,182.49,154.046
120,1503.42,444.192,41.801,213.581,264.376,124.939,178.37,151.878
121,204.386,103.458,151.393,8.41479,64.3953,89.8062,546.872,211.461
122,221.585,290.875,404.29,139.48,50.0925,40.0102,167.064,440.763
123,121.475,299.121,204.55,1976.94,264.503,381.678,88.3745,732.99
124,81.5173,49.6788,333.223,338.76,379.665,23.9147,50.7501,239.381
125,10.3057,180.782,101.926,993.932,1125.64,170.128,56.056,13.9903
126,395.167,43.9984,10680.1,134.835,153.097,28.1693,44025.2,86.1487
127,90.9425,23.6747,526.415,143.944,240.528,6.72387,45.1171,131.917
128,828.337,169.914,107.223,48.1308,104.239,421.319,450.382,534.364
129,60.5494,1857.9,1005.85,45.9297,481.935,225.186,110.574,319.064
130,33.9868,140.798,61.4218,38.43,27.1277,83.2989,5336.3,29.8449
131,51.1326,83.0817,325.685,1829.59,261.044,116.95,481.117,236.312
132,295.043,139.436,158.871,74.1844,573.897,690.297,200.627,227.583
133,88.5641,157.969,247.022,1561.07,184.818,154.301,87.5436,353.939
134,244.759,271.131,45.6852,9.52302,514.571,836.613,184.723,435.575
135,226.99,156.935,113.459,19.2621,352.871,175.29,4226.09,189.893
136,871.111,200.538,965.75,1802.24,270.095,356.4,489.595,215.259
137,2860.18,249.356,379.129,2126.88,347.244,1082.36,178.881,1430.23
138,160.639,359.03,88.445,729.632,14.2373,213.567,178.113,1007.88
139,1563.39,312.574,654.668,74825.8,1842.7,110.48,142.279,6247.01
140,40.6262,1388.3,188.278,1862.4,147.692,468.362,1359.3,43.1424
141,81.7804,216.632,202.012,79.3256,364.522,90.0431,184.922,153.799
142,20827.5,70.4137,39.6317,551.096,39839.8,118.955,791.874,969.52
143,44.0432,120.699,97.2356,932.507,357.675,20.7752,318.127,220.046
144,141.056,583.066,402.333,123.838,238.729,203.412,127.808,178.782
145,149.857,125.523,294.096,124.993,349.145,399.178,107.543,502.803
146,323.767,43.0985,348.482,26.2389,73.85,750.77,186.796,242.197
147,70.05,411.504,2893.14,578.582,380.758,359.859,2054.32,971.65
148,54.6818,43.7937,291.606,1.49878,2178.45,93.0346,133.47,105.442
149,210.883,337.82,505.933,101.441,68.8569,84.5549,26.3297,364.284
150,77.6145,350.309,189.947,941.551,729.435,759.191,160.518,460.622
151,136.925,134.357,1059.63,16.4395,250.497,100.049,165.8,173.203
152,236.323,225.948,283.725,287.604,135.306,1863.8,75.8107,367.387
153,114.356,105.814,415.308,1957.88,15.4125,14.7637,297.134,1135.97
154,109.484,183.494,858.138,105.374,192.165,314.982,471.925,608.162
155,1452.56,72.9691,10.015,10.9986,632.939,52.9149,72.0388,54.8421
156,170.695,359.24,107.63,56.4679,611.704,54.2148,38.261,511.749
157,859.876,48.4846,1800.72,3.04649,724.254,75.7669,834.111,544.712
158,303.128,75.441,2415.88,115.859,198.443,79.1446,2077.62,179.318
159,88.9426,68.7892,89.4092,58.0431,140.843,174.678,48.0228,175.908
160,206.649,174.871,642.803,54.7135,1026.64,311.622,2375.02,307.838
161,46.4243,186.771,255.833,293.492,343.135,141.702,497.73,220.741
162,346.662,20.3588,385.913,589.926,348.989,71.2943,252.036,664.438
163,335.738,230.478,199.268,1823.95,414.182,274.902,94.8253,1651.86
164,417.166,299.16,9865.86,66.8365,407.555,327.838,14242.5,165.097
165,102.878,148.704,234.164,104.41,203.087,278.159,23.6133,67.1392
166,1043.71,333.235,86.9068,199.689,1159.91,165.035,83.5797,1291.99
167,698.719,8602.02,196.249,68.1297,542.08,9378.37,269.441,82.4198
168,9982.81,217.429,69.3853,32.5003,42479.8,230.598,34.4572,297.071
169,375.114,401.168,214.999,41.9144,144.367,228.373,179.837,987.521
170,109.411,45.344,241.741,166.195,66.5645,434.051,220.79,9.57594
171,76.1315,6806.13,362.93,133.794,204.988,6164.57,698.901,31.668
172,181.241,311.03,94.247,28.5149,334.891,313.565,93.5922,297.807
173,238.633,258.488,16.3903,31.366,225.862,528.558,11.2818,84.0177
174,737.81,556.607,897.246,306.984,99.0347,350.612,293.986,695.358
175,1698.86,2027.43,177.338,36.5615,305.461,124.988,103.066,128.306
176,6.44255,1075.09,382.379,514.421,58.1598,2537.85,554.971,756.119
177,106.856,89.8026,155.621,1306.08,543.566,67.2068,243.044,1617.47
178,21.2428,150.966,14845.1,212.581,222.004,136.971,5476.83,213.797
179,2388.06,340.13,294.986,337.954,1416.63,2306.48,334.462,414.875
180,253.408,199.902,257.082,195.319,428.608,25.5659,109.671,156.795
181,401.048,174.379,106.99,474.888,616.044,166.266,40.0351,593.99
182,316.434,56.8661,4223.98,47.9408,661.815,219.452,1422.18,2.62278
183,85.6363,178.249,56.6032,300.341,1463.78,58.8774,3136.1,354.254
184,48.8236,153.096,304.777,11.6295,219.46,166.301,25.7942,1064.36
185,105.708,250.037,154.818,142.097,259.515,201.577,59.5793,240.546
186,1782.12,1246.43,325.352,129.794,887.732,652.461,221.543,557.964
187,222.065,93.5213,123.515,525.873,54.3325,92.1064,72.1201,170.954
188,2340.34,1443.01,196.542,253.237,2259.56,16.3437,167.887,71.5857
189,58.5112,415.325,222.351,119.346,202.619,46.3341,358.53,97.6626
190,381.879,1192.86,433.971,99.5329,11.6293,1635.34,333.663,498.015
191,294.173,32.5483,126.621,28451.6,139.995,243.101,210.776,14010.1
192,75.1483,173.72,148.356,403.85,150.007,323.031,121.76,264.702
193,13.0207,268.253,115.561,79.4164,4.9339,158.101,69.9482,201.346
194,74.7497,303.348,486.108,122.044,265.568,328.589,373.738,88.5435
195,49.3287,963.069,129.573,514.825,36.304,65.9317,179.236,591.448
196,59.7456,141.868,166.92,1753.72,434.68,504.965,60.4215,4758.48
197,421.813,34.5137,814.06,23613,2506.92,291.449,823.32,17770.2
198,1328.12,286.822,353.897,1714.05,111.084,6.06222,302.998,1227.01
199,39.0731,190.979,202.284,274.66,155.855,22.457,980.109,350.795
200,96.5228,308.678,3551.81,639.691,314.177,37.4778,1890.77,555.559
201,256.641,411.056,333.31,3342.61,235.868,159.478,139.921,9009.77
202,268.316,852.48,416.145,1216.11,135.226,156.358,381.715,382.853
203,250.157,56.0407,427.114,664.26,428.669,850.818,387.829,1016.34
204,224.536,1141.68,369.215,92.9936,268.419,269.303,142.886,93.1617
205,154.275,396.734,89.9951,84.204,598.693,1646.09,159.213,317.571
206,442.691,122.921,368.599,102.197,97.0052,210.693,362.664,84.5645
207,167.552,77.2041,1388.41,13.5176,265.864,155.22,112.171,256.104
208,284.876,2691.85,531.431,297.899,26.8725,3783.11,1.45081,194.816
209,127.424,74.9029,342.035,2328.2,463.94,137.93,455.504,4941.45
210,38.8749,85.1908,70.4255,1090.62,20.2869,97.6776,17.8268,1586.98
211,327.303,163.835,90.6287,27.3858,985.951,244.517,4.39172,306.328
212,586.036,2420.78,3.10462,279.509,190.058,2135.99,51.991,629.884
213,969.524,2037.38,99.3275,214.053,536.214,227.017,113.941,1009.59
214,304.042,269.083,73.5806,397.108,701.189,70.8112,187.604,510.514
215,179.121,13.849,47.4185,171.618,64.7868,1390.19,107.788,161.818
216,73.137,23.9357,293.809,134.674,137.256,42.3431,301.922,448.774
217,166.321,42.6008,121.44,16.2617,120.399,139.995,10.9163,1276.91
218,100.001,393.551,104.175,79.5376,288.699,64.7504,13.5716,36.9552
219,11.4703,456.398,130.889,215.425,918.303,544.964,3.51789,116.597
220,81.2736,181.692,440.54,414.744,227.388,2363.06,150.215,1009.54
221,4253.92,1183.63,424.686,2924.21,2758.66,27.9393,235.967,3164.15
222,91.3585,5.90806,154.424,95.319,157.776,809.019,254.476,335.238
223,192.316,25.1148,1669.94,147.503,376.095,175.317,114.052,376.806
224,132.67,3198.86,951.669,5.9469,253.176,994.246,535.978,51.033
225,70.1564,0.942455,1013.05,303.717,46.5475,16.1298,35.9432,60.178
226,127.978,331.596,159.727,164.153,375.237,10.5667,207.319,12.5888
227,4813,210.133,209.827,185.066,1945.74,86.0397,284.002,15.3655
228,116.331,324.809,139.681,121.378,164.482,230.555,213.623,174.321
229,152.176,307.91,6789.28,158.229,565.222,159.919,4437.47,744.915
230,130.937,1971.46,463.369,635.947,85.0113,694.261,23.7799,484.031
231,300.06,83.3737,635.573,35.5998,461.879,207.276,183.247,376.748
232,591.558,291.606,1370.06,7.93057,725.138,86.0587,840.282,386.074
233,369.007,299.265,105.865,940.538,71.8382,210.001,147.232,2124.39
234,685.808,7144.44,654.64,57.1093,724.418,272.946,394.079,407.691
235,88.0236,63.046,303.241,115.918,334.23,325.287,88.0291,177.921
236,114.98,109.47,53.7549,25.738,331.276,238.785,169.418,241.298
237,69.6229,479.455,161.004,36.6847,39378,30.9744,151.369,50.8782
238,63.9341,118.936,402.994,0.951755,14.7481,104.226,37.3628,128.604
239,1832.82,15.8888,144.757,90.4291,2308.98,399.52,473.061,218.078
240,1853.42,33.9932,79.3823,438.646,159.95,143.337,161.083,890.833
241,253.873,54.4471,180.922,186.137,20.1388,353.701,176.417,218.648
242,203.229,109.207,326.768,16.9391,43.3849,86.7056,354.803,262.612
243,52.2826,254.787,127.407,24.1556,429.888,237.97,3.70184,392.144
244,49.8566,68.4077,54.9339,76.4378,385.277,1.74267,23.3228,79.9847
245,26.1309,19.0701,302.651,39.3719,239.626,129.451,106.599,154.983
246,80.5466,323.438,191.371,41.4021,438.959,502.584,145.905,511.858
247,72.6805,29.5888,497.82,244.913,178.982,18.4536,1.43457,51.4454
248,539.937,400.64,86.6667,502.407,43.9114,438.919,164.149,625.442
249,978.668,112.411,459.78,276.549,3277.8,73.0042,39.1635,170.785
250,136.158,66.196,46.7355,809.233,99.1884,78.7831,343.479,2336.38
251,70.897,372.438,868.35,126.523,606.568,249.46,8.07381,751.582
252,44.0486,133.891,41.8237,127.09,252.538,75.3737,345.664,163.954
253,44.2281,314.727,313.871,85.9665,304.827,137.507,459.139,132.63
254,273.192,87.2091,365.57,457.156,385.154,126.956,72.2336,171.473
255,418.616,198.369,515.894,138.645,377.404,714.826,200.732,45.9112
256,376.161,50.3867,311.405,1289.48,224.849,106.615,389.646,232.296
257,57.701,252.084,190.228,119.94,205.146,15.0022,27.6382,301.287
258,513.4,26.7253,501.369,214.213,636.998,361.747,28.2891,579.896
259,90.7753,28.2182,126.022,92.1279,59.4021,344.455,326.732,689.509
260,78.0729,419.899,407.426,236.951,91.8803,1297.41,265.55,1720.7
261,153.956,85.3945,298.043,103.339,2055.13,127.128,172.178,135.722
262,102.359,95.6539,234.785,38.3784,254.035,142.045,199.231,483.379
263,53.9247,46.852,1792.55,31.1031,102.96,132.738,1412.49,44.9025
264,96.3869,271.266,263.99,453.092,57.8895,64.7475,26.8195,63.7072
265,35.167,4369.15,644.006,10.865,142.956,859.12,1243.85,499.325
266,97.6855,348.785,460.765,33.4127,186.455,120.863,69.0174,230.372
267,603.481,208.452,612.989,1208.14,1433.53,40.2285,355.916,1171.34
268,174.182,173.254,104.237,242.142,698.851,267.394,47.2361,864.199
269,66.8606,76.5724,344.502,303.589,206.413,624.438,58.2889,230.962
270,160.869,251.286,93.8299,197.418,102.948,324.797,279.602,55.7097
271,160.366,161.097,330.975,41.57,49.9913,317.969,27.491,307.404
272,327.532,374.347,167.469,40.1197,661.305,107.682,67.4442,191.507
273,41.3009,5093.27,128.591,231.717,288.554,523.009,9.87041,348.94
274,190.611,1103.81,597.112,42.1477,199.522,307.386,66.3147,442.274
275,14.0582,758.449,492.223,2216.17,506.171,224.315,161.108,2202.58
276,2315.19,623.149,2222.26,137.51,281.531,182.836,590.81,895.011
277,38.0097,186.605,541.943,1065.58,91.3798,64.5465,367.774,25.1098
278,1260.6,19.7672,338.272,423.542,863.464,289.786,3478.81,87.8641
279,701.158,45.9862,529.482,673.983,263.287,951.835,2901.16,2490.94
280,156.562,140.923,3318.06,249.555,94.6453,58.9225,560.074,262.175
281,408.637,58.7094,100.027,0.981054,61.2391,383.292,28.2922,238.935
282,214.217,215.164,1209.25,4.56143,340.875,14.1348,197.98,182.273
283,94.0385,242.402,726.408,179.215,329.681,48.9612,2.06729,811.443
284,382.383,85.8108,76.0842,453.919,192.997,42.688,356.69,20.8976
285,777.101,141.692,61.3908,27.6535,4673.26,26.0609,34.6513,512.397
286,99.7298,517.399,124.933,161.234,180.437,12.0635,83.904,1195.42
287,356.869,30.9536,156.511,51.4179,834.182,1869.44,319.466,591.497
288,71.3501,121.569,727.352,64.696,138.976,1492.81,223.987,650.539
289,10.1267,127.922,240.194,665.25,303.696,340.24,107.999,184.108
290,265.253,1916.98,164.114,141.672,200.015,1250.08,341.779,109.231
291,122.548,187.08,3206.85,1.09104,320.988,131.288,295.815,123.527
292,329.81,1200.21,13.1265,67.7443,297.215,259.578,414.143,39.7191
293,42.146,37.2078,188.916,103.843,25.6103,439.284,349.013,142.306
294,92.9015,23.4298,176.52,46.9482,222.727,0.785664,232.984,259.464
295,81.0425,1152.52,135.541,266.527,211.384,32.6587,221.832,524.433
296,904.034,362.68,89.0023,6201.2,86.9278,153.301,164.173,7634.92
297,327.513,219.776,49.0635,1262.96,850.483,140.698,16.0989,292.14
298,168.686,201.176,1473.22,47.9863,579.098,390.422,2107.72,114.712
299,120.451,599.58,178.026,217.493,204.77,183.639,81.7112,818.175
300,126.562,72.6207,67.5239,101.799,144.242,42.2992,247.175,824.564
301,15.6783,741.36,457.587,174.305,306.975,105.345,172.735,1878.33
302,219.132,39.17,230.75,233.985,56.6728,166.734,143.238,190.97
303,16736.2,3236.97,2409.98,163.8,26434.4,1031.02,154.988,151.822
304,318.169,278.113,168.748,494.094,71.3619,156.435,104.791,141.931
305,207.923,423.737,328.032,208.235,526.887,238.92,294.369,139.237
306,53.017,154.502,90.2797,16.8044,81.146,307.59,421.862,101.873
307,369.447,355.607,202.412,75.0591,192.703,43.8535,234.961,197.922
308,1844.85,55.4316,27.4061,110.797,5.97262,182.181,68.6786,449.036
309,103.089,29.6156,72.3794,117.863,340.967,185.775,497.735,269.281
310,326.384,347.445,583.66,217.682,257.664,574.306,4239.39,324.824
311,2594,665.418,167.66,23.0373,10481.9,155.44,199.513,46.3742
312,561.773,306.254,713.117,58.2418,2420.15,48.5459,79.7216,81.339
313,663.373,6.29379,589.764,7.28532,540.558,229.207,343.664,856.341
314,236.971,518.314,355.224,1645.08,210.691,174.943,155.223,824.473
315,12.6373,745.939,507.675,7.09022,80.001,601.192,964.169,409.972
316,836.194,320.008,751.127,11.7545,613.987,413.42,322.089,784.99
317,295.942,310.594,209.752,7.23879,727.255,14.1458,182.254,42.6343
318,221.47,228.32,109.259,127.92,574.057,83.3328,767.377,74.293
319,132.752,190.142,180.37,553.196,216.309,384.012,172.965,449.096
320,65.2276,231.608,237.594,82.5806,6762.27,253.114,317.319,327.596
321,9.57294,42.8423,228.561,111.167,330.465,291.706,115.243,228.356
322,606.861,404.412,206.162,39.9307,15.9052,273.83,67.6331,199.588
323,9.12051,570.659,147.407,28.3215,271.87,2178.12,562.42,337.928
324,217.745,505.337,242.696,115.938,878.328,202.435,235.286,311.059
325,1032.01,46.8504,36.078,90.4077,275.991,304.769,3.63019,442.581
326,139.603,250.094,2033.27,24.4192,82.8411,13.176,49.4123,134.127
327,375.69,466.846,169.556,278.895,1291.39,1522.64,121.242,78.2638
328,986.534,64.4143,408.65,25.3432,2774.29,366.493,27.8181,197.514
329,167.916,14.8854,619.065,157.374,117.296,130.902,46.8946,276.357
330,302.641,96.4804,786.762,58.7763,523.554,76.8256,23.5665,374.108
331,181.411,78.76,182.149,19.1364,22.3997,166.253,443.199,348.818
332,92.7915,69.2327,40.0279,119.573,760.574,230.355,293.359,79.8897
333,191.123,470.168,33.7235,37122.6,204.292,236.175,176.932,4866.59
334,57.9554,241.649,408.257,588.359,539.707,778.128,147.236,3731.8
335,261.378,275.679,135.721,171.352,768.469,530.804,94.7129,409.037
336,419.977,359.245,32.9391,112.034,200.476,170.228,240.421,701.099
337,257.259,446.201,1309.14,408.88,218.244,519.922,28.823,690.512
338,1530.24,8595.85,145.377,152.685,749.831,1292.93,195.892,2893.34
339,42.0876,538.177,2242.81,721.392,27.2602,181.222,657.379,4791.42
340,188.002,32.2925,112.334,24.1582,201.888,138.706,78.8064,96.4501
341,243.725,4.84469,638.65,15.9431,226.428,377.339,45.1761,1088.5
342,37.549,41.7021,149.502,152.269,428.503,49.0342,104.062,574.022
343,158.441,454.339,5965.94,285.907,152.204,389.262,397.659,243.839
344,2499.59,366.687,406.577,1.72881,244.711,229.703,150.16,69.6137
345,88.2493,427.241,108.326,70.7138,11.252,1648.95,389.013,23.1539
346,97.8663,159.593,70.2732,23.8772,75.9742,2.75075,86.5221,287.728
347,1070.76,35.455,154.735,127.071,1700.1,147.125,208.475,78.0286
348,7.92031,135.679,486.24,11.1352,107.139,112.995,372.456,251.643
349,560.772,202.135,304.33,419.366,3101.22,202.908,161.952,399.234
350,224.371,117.708,83.7069,29.3378,312.956,259.657,471.042,980.029
351,31.5534,609.124,741.304,7.90125,251.141,3048.94,238.784,314.928
352,317.658,527.78,174.553,789.903,46.5147,215.921,163.871,2416.13
353,4.12904,272.405,666.991,12.8882,223.464,269.319,214.008,135.763
354,451.973,0.456527,398.3,323.24,0.435068,426.762,322.41,996.75
355,50.4183,668.102,570.947,2340.19,114.54,342.122,4.05598,205.352
356,246.201,55.5822,83.6063,53.7021,263.063,379.61,425.011,348.84
357,135.71,112.234,74.8529,2165.56,300.534,278.885,114.461,170.998
358,369.341,113.139,352.455,7.91289,310.179,96.2609,191.488,327.875
359,593.752,16.0287,265.278,3.37245,212.087,138.436,577.464,176.789
360,68.9333,4.12165,413.816,66.0884,41.7257,27.8096,256.358,405.483
361,652.31,161.356,84.3314,612.288,201.093,387.023,192.56,520.662
362,82.2546,1265.73,167.62,653.05,267.216,1461.51,309.692,379.967
363,224.825,457.085,78.4693,609.509,858.32,265.039,1082.39,290.089
364,999.787,131.252,200.338,11.358,161.584,243.142,5741.67,48.304
365,56.8845,1270.34,1122.44,239.54,202.559,169.255,3116.41,384.457
366,218.31,326.122,412.694,349.309,123.758,143.808,984.472,479.994
367,172.25,239.095,321.866,257.513,135.095,184.721,153.571,23.9894
368,3282.78,64.6088,67.4058,4531.25,25.1262,291.596,93.9085,2866.84
369,517.619,20.3387,38.6521,19.1226,418.866,450.946,394.538,151.564
370,2161.75,81.8694,56.0816,26.132,1575.04,20.6725,631.915,136.515
371,8323.83,50.2239,1205.39,47.7119,8112.49,214.583,14.1999,231.663
372,286.586,921.857,339.679,385.12,192.355,286.455,95.8436,431.033
373,224.171,146.048,87.1853,108.394,31.89,227.751,99.5609,414.905
374,218.885,114.73,1644.23,87.2269,117.606,219.808,1009.43,491.842
375,81.3694,115.254,2691.35,11.4119,119.289,169.858,604.739,87.1545
376,264.923,602.986,103.808,265.033,208.31,160.418,8.50104,413.371
377,1542.68,251.795,329.009,62.7873,865.821,338.408,66.2335,296.011
378,299.093,127.428,832.929,6.87937,62.9413,179.204,797.226,314.358
379,209.23,22.5647,200.814,37.8414,350.897,169.795,347.84,337.575
